transaction_date,area,property_type,bedrooms,size_sqft,off_plan,price_aed,annual_rent_aed
2021-11-25,International City,Apartment,3,1411.0,False,640000.0,75600.0
2021-11-25,International City,Apartment,0,531.0,False,194000.0,16700.0
2021-11-25,Business Bay,Apartment,0,425.0,False,780000.0,58700.0
2021-11-25,Jumeirah Village Circle,Apartment,2,1208.0,False,932000.0,65300.0
2021-11-25,Dubai Marina,Apartment,0,373.0,True,607000.0,44100.0
2021-11-26,Dubai Marina,Apartment,0,418.0,False,586000.0,39800.0
2021-11-27,Arabian Ranches,Apartment,1,781.0,True,724000.0,40700.0
2021-11-27,Palm Jumeirah,Villa,5,3931.0,False,8648000.0,459800.0
2021-11-27,Business Bay,Apartment,2,1347.0,False,1714000.0,127000.0
2021-11-28,International City,Apartment,0,383.0,False,145000.0,14100.0
2021-11-28,Palm Jumeirah,Apartment,3,1661.0,False,5601000.0,280400.0
2021-11-28,Business Bay,Apartment,2,1227.0,False,2241000.0,169900.0
2021-11-28,Jumeirah Village Circle,Apartment,0,461.0,False,398000.0,28600.0
2021-12-01,Jumeirah Village Circle,Apartment,3,1741.0,False,1620000.0,134200.0
2021-12-01,Jumeirah Lake Towers,Apartment,3,2022.0,False,2191000.0,151100.0
2021-12-01,Business Bay,Apartment,2,1439.0,False,1687000.0,95800.0
2021-12-02,Palm Jumeirah,Apartment,0,449.0,False,1224000.0,61000.0
2021-12-02,Downtown Dubai,Apartment,2,1351.0,False,2715000.0,143900.0
2021-12-02,Dubai South,Apartment,0,546.0,False,385000.0,29800.0
2021-12-03,Downtown Dubai,Apartment,1,911.0,False,2233000.0,143500.0
2021-12-03,Jumeirah Lake Towers,Apartment,2,1290.0,False,1332000.0,84900.0
2021-12-03,Jumeirah Village Circle,Apartment,1,798.0,True,512000.0,35000.0
2021-12-04,Jumeirah Village Circle,Apartment,1,1002.0,True,801000.0,53000.0
2021-12-04,Dubai Marina,Apartment,2,1602.0,False,3564000.0,186600.0
2021-12-04,Business Bay,Apartment,3,1760.0,False,3101000.0,198700.0
2021-12-04,Jumeirah Village Circle,Apartment,0,500.0,True,354000.0,27200.0
2021-12-05,Business Bay,Apartment,3,1232.0,False,2054000.0,129100.0
2021-12-05,Jumeirah Lake Towers,Apartment,1,744.0,True,801000.0,48800.0
2021-12-05,Jumeirah Lake Towers,Apartment,1,818.0,True,808000.0,55300.0
2021-12-05,Downtown Dubai,Apartment,1,846.0,False,1576000.0,98800.0
2021-12-05,Dubai Hills Estate,Apartment,2,1139.0,True,1448000.0,92200.0
2021-12-05,Jumeirah Village Circle,Apartment,2,1141.0,False,1039000.0,83400.0
2021-12-05,Palm Jumeirah,Villa,4,3009.0,False,7901000.0,373400.0
2021-12-05,International City,Apartment,3,1967.0,False,805000.0,67900.0
2021-12-06,Downtown Dubai,Apartment,1,839.0,False,1572000.0,92100.0
2021-12-06,Downtown Dubai,Apartment,0,568.0,False,1281000.0,62500.0
2021-12-06,Dubai Hills Estate,Apartment,0,464.0,False,910000.0,51500.0
2021-12-06,Downtown Dubai,Apartment,2,1182.0,True,2206000.0,111600.0
2021-12-06,Jumeirah Village Circle,Apartment,3,1803.0,False,1745000.0,117700.0
2021-12-06,Arabian Ranches,Apartment,1,1023.0,False,995000.0,48800.0
2021-12-07,Dubai South,Apartment,1,825.0,False,629000.0,54700.0
2021-12-07,Business Bay,Apartment,2,1193.0,True,1940000.0,113800.0
2021-12-07,Business Bay,Apartment,1,1001.0,False,1608000.0,104900.0
2021-12-07,Jumeirah Village Circle,Apartment,2,1236.0,False,933000.0,72800.0
2021-12-08,Dubai Hills Estate,Apartment,0,379.0,False,602000.0,34000.0
2021-12-08,International City,Apartment,3,1581.0,False,548000.0,49500.0
2021-12-08,Arabian Ranches,Villa,4,3851.0,True,4229000.0,221300.0
2021-12-09,Jumeirah Village Circle,Apartment,3,1869.0,True,1438000.0,117400.0
2021-12-09,Arabian Ranches,Townhouse,5,2872.0,False,3607000.0,218400.0
2021-12-09,Palm Jumeirah,Apartment,3,1758.0,True,5012000.0,282600.0
2021-12-10,Palm Jumeirah,Apartment,3,1917.0,False,3978000.0,214800.0
2021-12-10,International City,Apartment,2,1358.0,False,557000.0,61300.0
2021-12-10,Dubai Marina,Apartment,2,1242.0,True,1660000.0,122400.0
2021-12-10,Downtown Dubai,Apartment,2,1219.0,True,2099000.0,113300.0
2021-12-10,Business Bay,Apartment,0,319.0,True,600000.0,42800.0
2021-12-11,Dubai South,Apartment,3,1884.0,True,1419000.0,96400.0
2021-12-11,Dubai Hills Estate,Apartment,2,1367.0,True,1738000.0,92100.0
2021-12-11,Palm Jumeirah,Apartment,2,1030.0,False,2714000.0,129500.0
2021-12-11,Arabian Ranches,Apartment,2,1091.0,True,1102000.0,58300.0
2021-12-11,Jumeirah Lake Towers,Apartment,0,456.0,False,494000.0,37300.0
2021-12-12,Dubai South,Apartment,2,1381.0,False,1114000.0,78000.0
2021-12-12,International City,Apartment,0,544.0,False,315000.0,31900.0
2021-12-13,Downtown Dubai,Apartment,1,859.0,True,2014000.0,108900.0
2021-12-13,Dubai South,Apartment,2,1375.0,False,966000.0,76300.0
2021-12-13,Palm Jumeirah,Apartment,1,769.0,True,2124000.0,91400.0
2021-12-13,Dubai Hills Estate,Apartment,1,1005.0,True,1318000.0,74600.0
2021-12-14,Business Bay,Townhouse,3,2399.0,False,4655000.0,271600.0
2021-12-14,Business Bay,Apartment,0,301.0,True,466000.0,32700.0
2021-12-14,Palm Jumeirah,Apartment,0,503.0,False,1338000.0,55000.0
2021-12-15,Downtown Dubai,Apartment,0,437.0,False,1152000.0,59800.0
2021-12-15,Business Bay,Apartment,0,497.0,True,714000.0,49300.0
2021-12-15,International City,Apartment,2,1250.0,True,543000.0,47600.0
2021-12-15,Jumeirah Village Circle,Apartment,3,1550.0,False,1160000.0,90100.0
2021-12-16,Dubai Hills Estate,Apartment,1,938.0,False,1421000.0,86900.0
2021-12-16,Business Bay,Apartment,1,892.0,False,1144000.0,78800.0
2021-12-16,Business Bay,Apartment,0,456.0,True,669000.0,43000.0
2021-12-16,International City,Apartment,2,1135.0,True,413000.0,39000.0
2021-12-16,International City,Apartment,1,836.0,False,347000.0,24500.0
2021-12-16,Jumeirah Village Circle,Apartment,3,1501.0,False,1210000.0,103100.0
2021-12-17,Jumeirah Village Circle,Apartment,2,1307.0,False,943000.0,78400.0
2021-12-17,Dubai Marina,Apartment,2,1337.0,False,2176000.0,135500.0
2021-12-17,Jumeirah Village Circle,Townhouse,4,2804.0,False,2359000.0,183100.0
2021-12-17,Jumeirah Lake Towers,Apartment,2,1221.0,False,1335000.0,104400.0
2021-12-17,International City,Apartment,1,987.0,False,396000.0,51000.0
2021-12-18,Dubai Hills Estate,Apartment,2,1237.0,False,1918000.0,126700.0
2021-12-18,Business Bay,Apartment,0,433.0,False,688000.0,47100.0
2021-12-18,International City,Apartment,0,335.0,True,109000.0,10300.0
2021-12-18,Dubai South,Apartment,0,433.0,False,360000.0,33500.0
2021-12-18,International City,Apartment,0,338.0,True,159000.0,12800.0
2021-12-19,Dubai Marina,Apartment,2,1179.0,False,1920000.0,135300.0
2021-12-19,Dubai Marina,Apartment,0,577.0,False,870000.0,63000.0
2021-12-19,International City,Apartment,1,1103.0,False,479000.0,46700.0
2021-12-19,Palm Jumeirah,Apartment,3,1448.0,True,2949000.0,147300.0
2021-12-19,Jumeirah Village Circle,Apartment,1,711.0,False,596000.0,49700.0
2021-12-19,Business Bay,Apartment,1,898.0,False,1518000.0,113800.0
2021-12-20,Business Bay,Apartment,0,507.0,False,849000.0,45000.0
2021-12-20,Arabian Ranches,Townhouse,6,3714.0,False,4025000.0,207900.0
2021-12-20,Arabian Ranches,Apartment,1,1021.0,False,1108000.0,66100.0
2021-12-21,Dubai Hills Estate,Apartment,3,1022.0,False,1702000.0,107800.0
2021-12-21,Dubai Hills Estate,Apartment,0,425.0,False,694000.0,45100.0
2021-12-21,Palm Jumeirah,Townhouse,4,2920.0,True,7676000.0,391400.0
2021-12-21,Dubai Marina,Apartment,2,1255.0,False,1946000.0,126200.0
2021-12-21,International City,Apartment,0,490.0,True,213000.0,19000.0
2021-12-21,Dubai Marina,Apartment,0,392.0,False,593000.0,35700.0
2021-12-23,Dubai Hills Estate,Apartment,2,1202.0,False,1959000.0,142500.0
2021-12-23,Dubai South,Villa,5,4405.0,False,3354000.0,245600.0
2021-12-23,Palm Jumeirah,Apartment,3,1749.0,False,5291000.0,235000.0
2021-12-23,Jumeirah Village Circle,Apartment,0,382.0,False,278000.0,22500.0
2021-12-23,Downtown Dubai,Apartment,1,881.0,False,1878000.0,97600.0
2021-12-23,International City,Apartment,2,1288.0,True,482000.0,42600.0
2021-12-23,Arabian Ranches,Apartment,0,521.0,False,602000.0,37400.0
2021-12-24,Business Bay,Apartment,3,1415.0,False,2365000.0,162500.0
2021-12-24,Business Bay,Apartment,3,1694.0,False,2441000.0,167500.0
2021-12-24,Downtown Dubai,Apartment,3,1749.0,False,3962000.0,200700.0
2021-12-24,Dubai Hills Estate,Villa,3,2730.0,False,3943000.0,229800.0
2021-12-26,Palm Jumeirah,Apartment,0,504.0,False,1624000.0,74400.0
2021-12-26,Jumeirah Village Circle,Apartment,1,833.0,False,795000.0,59200.0
2021-12-26,International City,Apartment,3,1695.0,True,710000.0,58900.0
2021-12-26,Jumeirah Lake Towers,Apartment,1,967.0,False,1003000.0,70500.0
2021-12-27,International City,Apartment,0,332.0,True,127000.0,13400.0
2021-12-27,Palm Jumeirah,Apartment,3,1822.0,False,4523000.0,200700.0
2021-12-27,Downtown Dubai,Apartment,1,695.0,False,1529000.0,92200.0
2021-12-28,Dubai South,Apartment,2,1450.0,False,1227000.0,76800.0
2021-12-28,Downtown Dubai,Apartment,2,1321.0,False,2657000.0,161700.0
2021-12-28,Downtown Dubai,Apartment,0,368.0,False,759000.0,43100.0
2021-12-28,Jumeirah Lake Towers,Apartment,1,850.0,False,910000.0,60600.0
2021-12-28,International City,Apartment,2,1435.0,False,648000.0,53800.0
2022-01-01,Downtown Dubai,Apartment,2,1239.0,False,2765000.0,146000.0
2022-01-01,International City,Apartment,1,755.0,False,365000.0,28600.0
2022-01-01,Jumeirah Lake Towers,Apartment,2,1167.0,False,1356000.0,98800.0
2022-01-01,Palm Jumeirah,Apartment,2,1267.0,False,3446000.0,167600.0
2022-01-02,Palm Jumeirah,Apartment,3,1684.0,False,4614000.0,234300.0
2022-01-02,Arabian Ranches,Apartment,2,1218.0,True,1197000.0,65700.0
2022-01-02,Downtown Dubai,Apartment,1,827.0,False,1976000.0,130100.0
2022-01-02,Jumeirah Village Circle,Apartment,1,906.0,False,828000.0,67500.0
2022-01-02,Jumeirah Village Circle,Apartment,3,2164.0,False,1771000.0,147900.0
2022-01-03,Arabian Ranches,Apartment,0,442.0,True,575000.0,34500.0
2022-01-03,International City,Apartment,2,1439.0,True,585000.0,53200.0
2022-01-03,International City,Apartment,1,882.0,True,402000.0,32300.0
2022-01-03,Palm Jumeirah,Apartment,1,691.0,True,2100000.0,112500.0
2022-01-04,Arabian Ranches,Apartment,3,1512.0,False,1917000.0,109300.0
2022-01-04,Downtown Dubai,Apartment,1,801.0,False,1693000.0,92500.0
2022-01-05,Dubai South,Villa,4,3492.0,True,3109000.0,193700.0
2022-01-05,International City,Apartment,2,1192.0,False,560000.0,42500.0
2022-01-05,Jumeirah Village Circle,Apartment,0,336.0,False,261000.0,20500.0
2022-01-05,Dubai Marina,Apartment,0,469.0,True,785000.0,45300.0
2022-01-05,Business Bay,Apartment,0,442.0,True,747000.0,60100.0
2022-01-05,Palm Jumeirah,Apartment,0,528.0,True,1494000.0,63800.0
2022-01-06,Jumeirah Lake Towers,Apartment,0,371.0,False,461000.0,42100.0
2022-01-06,Jumeirah Village Circle,Apartment,3,1800.0,False,1685000.0,128800.0
2022-01-06,Dubai Marina,Apartment,2,1094.0,False,1681000.0,110700.0
2022-01-07,Dubai Marina,Apartment,1,711.0,False,1139000.0,74200.0
2022-01-07,Jumeirah Village Circle,Apartment,0,436.0,False,435000.0,33400.0
2022-01-07,International City,Apartment,3,1610.0,False,624000.0,45600.0
2022-01-08,Jumeirah Village Circle,Apartment,1,895.0,False,862000.0,75400.0
2022-01-08,Dubai Marina,Apartment,3,1575.0,True,2671000.0,145500.0
2022-01-09,Palm Jumeirah,Apartment,0,648.0,True,1777000.0,88900.0
2022-01-09,Palm Jumeirah,Apartment,2,1289.0,True,4046000.0,200000.0
2022-01-09,Jumeirah Lake Towers,Apartment,3,1835.0,True,2251000.0,162500.0
2022-01-09,Dubai Marina,Apartment,1,879.0,False,1274000.0,75000.0
2022-01-09,Downtown Dubai,Apartment,0,431.0,False,1092000.0,57000.0
2022-01-10,International City,Apartment,1,815.0,True,331000.0,40400.0
2022-01-10,Dubai Marina,Apartment,1,781.0,False,1284000.0,72400.0
2022-01-10,Arabian Ranches,Apartment,0,539.0,False,579000.0,35100.0
2022-01-10,Palm Jumeirah,Apartment,1,740.0,True,1903000.0,96000.0
2022-01-10,Downtown Dubai,Townhouse,5,4257.0,True,7242000.0,336600.0
2022-01-10,Dubai Hills Estate,Apartment,3,1697.0,True,2103000.0,107200.0
2022-01-11,Jumeirah Village Circle,Apartment,0,489.0,True,389000.0,36100.0
2022-01-11,Dubai South,Apartment,1,803.0,True,701000.0,51600.0
2022-01-11,Arabian Ranches,Apartment,2,1099.0,False,1294000.0,68200.0
2022-01-11,Business Bay,Apartment,1,905.0,False,1811000.0,104400.0
2022-01-12,Downtown Dubai,Apartment,3,1856.0,False,4034000.0,234800.0
2022-01-12,International City,Apartment,3,1443.0,False,777000.0,68800.0
2022-01-12,Dubai South,Apartment,2,1156.0,False,833000.0,56900.0
2022-01-12,Jumeirah Village Circle,Apartment,1,923.0,True,759000.0,59600.0
2022-01-13,Jumeirah Lake Towers,Apartment,1,723.0,False,886000.0,60700.0
2022-01-13,Jumeirah Village Circle,Apartment,1,731.0,True,742000.0,48100.0
2022-01-13,Business Bay,Apartment,1,801.0,False,1252000.0,85200.0
2022-01-13,Jumeirah Lake Towers,Apartment,0,350.0,True,428000.0,33100.0
2022-01-14,Palm Jumeirah,Apartment,1,883.0,False,3077000.0,165700.0
2022-01-14,Downtown Dubai,Apartment,0,479.0,False,986000.0,65500.0
2022-01-14,Business Bay,Apartment,3,1528.0,False,2783000.0,157500.0
2022-01-14,Dubai Marina,Apartment,0,419.0,False,668000.0,47000.0
2022-01-15,Dubai Marina,Apartment,0,562.0,False,766000.0,45300.0
2022-01-15,Dubai South,Apartment,3,1587.0,True,1278000.0,91300.0
2022-01-15,Jumeirah Village Circle,Apartment,3,1661.0,True,1529000.0,138200.0
2022-01-15,Dubai South,Apartment,1,762.0,False,646000.0,45600.0
2022-01-16,Palm Jumeirah,Townhouse,5,3794.0,False,9936000.0,523700.0
2022-01-16,Jumeirah Village Circle,Apartment,0,405.0,False,437000.0,34900.0
2022-01-16,International City,Apartment,2,1285.0,False,531000.0,51000.0
2022-01-17,Dubai Hills Estate,Apartment,0,464.0,False,689000.0,35200.0
2022-01-17,Downtown Dubai,Apartment,0,505.0,False,1182000.0,63100.0
2022-01-18,Arabian Ranches,Apartment,1,719.0,True,916000.0,54800.0
2022-01-18,Palm Jumeirah,Townhouse,3,2841.0,False,8404000.0,401200.0
2022-01-18,Dubai Marina,Apartment,2,1362.0,True,2208000.0,151600.0
2022-01-18,Jumeirah Village Circle,Apartment,0,363.0,False,305000.0,24700.0
2022-01-19,Arabian Ranches,Apartment,0,656.0,False,834000.0,50700.0
2022-01-19,Dubai Hills Estate,Apartment,3,2302.0,False,4774000.0,284900.0
2022-01-20,Downtown Dubai,Apartment,0,417.0,False,1253000.0,65900.0
2022-01-20,Downtown Dubai,Apartment,3,1280.0,False,3643000.0,228100.0
2022-01-20,Jumeirah Lake Towers,Apartment,0,420.0,True,478000.0,28400.0
2022-01-21,Downtown Dubai,Apartment,1,1000.0,True,2341000.0,153300.0
2022-01-21,Business Bay,Apartment,2,1135.0,False,1751000.0,103600.0
2022-01-22,Arabian Ranches,Villa,5,4274.0,False,5978000.0,330200.0
2022-01-22,Arabian Ranches,Apartment,2,1290.0,True,1666000.0,78500.0
2022-01-22,Arabian Ranches,Apartment,1,932.0,False,1295000.0,73100.0
2022-01-22,Business Bay,Apartment,0,443.0,True,796000.0,53300.0
2022-01-22,Business Bay,Apartment,2,1144.0,False,2055000.0,133100.0
2022-01-22,Palm Jumeirah,Apartment,1,907.0,False,3149000.0,163600.0
2022-01-23,Dubai Marina,Apartment,3,1637.0,True,2845000.0,166900.0
2022-01-23,Jumeirah Village Circle,Apartment,3,1700.0,True,1406000.0,88300.0
2022-01-23,Dubai Marina,Apartment,1,763.0,True,1269000.0,90700.0
2022-01-23,Business Bay,Apartment,3,1633.0,False,2956000.0,210400.0
2022-01-24,Jumeirah Lake Towers,Apartment,0,456.0,False,614000.0,42600.0
2022-01-24,Dubai Hills Estate,Apartment,1,844.0,True,1274000.0,68300.0
2022-01-24,Dubai South,Apartment,2,1196.0,True,907000.0,63500.0
2022-01-25,Business Bay,Apartment,3,1589.0,False,2411000.0,176300.0
2022-01-25,Business Bay,Apartment,0,403.0,True,748000.0,51400.0
2022-01-26,International City,Apartment,2,1157.0,True,479000.0,35900.0
2022-01-26,Dubai South,Apartment,3,1595.0,False,1128000.0,80900.0
2022-01-26,Jumeirah Lake Towers,Apartment,1,648.0,False,824000.0,62900.0
2022-01-26,Dubai Marina,Apartment,1,790.0,False,1520000.0,98500.0
2022-01-27,Downtown Dubai,Apartment,1,1028.0,False,2428000.0,134500.0
2022-01-28,Dubai South,Apartment,3,1588.0,False,1675000.0,99900.0
2022-01-28,Dubai Marina,Apartment,3,1731.0,True,2700000.0,151000.0
2022-01-28,Jumeirah Lake Towers,Apartment,2,1324.0,False,1725000.0,120600.0
2022-02-01,Dubai Marina,Apartment,0,300.0,False,611000.0,42100.0
2022-02-01,Downtown Dubai,Apartment,1,829.0,True,1702000.0,87100.0
2022-02-02,Downtown Dubai,Apartment,0,300.0,False,851000.0,54900.0
2022-02-02,Jumeirah Lake Towers,Apartment,2,1245.0,False,1627000.0,125700.0
2022-02-02,Palm Jumeirah,Apartment,1,665.0,True,1863000.0,92700.0
2022-02-02,Dubai Hills Estate,Apartment,2,1505.0,True,2270000.0,135900.0
2022-02-02,Jumeirah Lake Towers,Apartment,1,924.0,False,1077000.0,80200.0
2022-02-02,Dubai Hills Estate,Apartment,2,1144.0,True,1936000.0,103700.0
2022-02-03,Dubai South,Apartment,0,396.0,True,304000.0,21600.0
2022-02-03,Dubai Marina,Apartment,2,1453.0,True,3156000.0,214200.0
2022-02-03,Jumeirah Village Circle,Apartment,0,443.0,False,516000.0,37900.0
2022-02-03,Downtown Dubai,Apartment,1,947.0,False,2660000.0,155700.0
2022-02-04,Palm Jumeirah,Apartment,2,1226.0,False,3237000.0,178500.0
2022-02-04,Palm Jumeirah,Villa,5,3371.0,False,10919000.0,671100.0
2022-02-04,Dubai Hills Estate,Villa,3,2947.0,False,4161000.0,196600.0
2022-02-04,Arabian Ranches,Apartment,1,877.0,True,966000.0,59400.0
2022-02-05,Jumeirah Lake Towers,Apartment,0,495.0,False,466000.0,33500.0
2022-02-05,Jumeirah Village Circle,Apartment,0,358.0,False,342000.0,28400.0
2022-02-05,International City,Apartment,2,1312.0,True,631000.0,53100.0
2022-02-05,Dubai South,Apartment,0,468.0,False,383000.0,30500.0
2022-02-05,Dubai South,Apartment,3,1669.0,False,1312000.0,103900.0
2022-02-05,Downtown Dubai,Apartment,3,1741.0,False,3845000.0,178600.0
2022-02-06,Jumeirah Village Circle,Apartment,1,868.0,True,879000.0,63000.0
2022-02-06,Dubai South,Apartment,2,1337.0,False,1162000.0,77500.0
2022-02-06,Business Bay,Apartment,1,809.0,True,1248000.0,80300.0
2022-02-06,Dubai Marina,Apartment,3,1967.0,True,4132000.0,246600.0
2022-02-07,Downtown Dubai,Apartment,2,1211.0,False,3061000.0,167600.0
2022-02-07,Jumeirah Village Circle,Apartment,1,937.0,False,768000.0,60400.0
2022-02-07,Jumeirah Lake Towers,Apartment,2,1016.0,False,1077000.0,66800.0
2022-02-07,Palm Jumeirah,Apartment,1,1010.0,True,3385000.0,180400.0
2022-02-08,Palm Jumeirah,Apartment,3,1661.0,False,4979000.0,287300.0
2022-02-08,Jumeirah Lake Towers,Apartment,1,887.0,True,796000.0,58300.0
2022-02-08,Downtown Dubai,Apartment,1,728.0,False,2053000.0,108000.0
2022-02-08,International City,Apartment,1,889.0,False,435000.0,34100.0
2022-02-09,Dubai Hills Estate,Villa,3,3239.0,False,5160000.0,397700.0
2022-02-09,Dubai Hills Estate,Apartment,1,911.0,False,1186000.0,66300.0
2022-02-09,Dubai Hills Estate,Townhouse,5,2894.0,False,5201000.0,318800.0
2022-02-09,Dubai South,Apartment,1,1023.0,False,823000.0,72100.0
2022-02-09,Dubai Hills Estate,Villa,5,3560.0,True,5188000.0,304200.0
2022-02-09,Jumeirah Lake Towers,Apartment,0,450.0,False,507000.0,36800.0
2022-02-10,Downtown Dubai,Apartment,2,1329.0,False,2629000.0,158200.0
2022-02-12,Business Bay,Apartment,2,959.0,True,1502000.0,92000.0
2022-02-12,Dubai South,Apartment,3,1981.0,True,1165000.0,80500.0
2022-02-12,International City,Apartment,2,1395.0,False,580000.0,50000.0
2022-02-12,Downtown Dubai,Apartment,3,1825.0,False,5294000.0,311400.0
2022-02-13,Dubai Hills Estate,Apartment,3,1762.0,True,2751000.0,172800.0
2022-02-14,Jumeirah Lake Towers,Apartment,0,420.0,False,468000.0,34800.0
2022-02-14,Business Bay,Apartment,1,861.0,False,1401000.0,99600.0
2022-02-14,Business Bay,Apartment,2,1442.0,True,2703000.0,212600.0
2022-02-14,Palm Jumeirah,Apartment,0,510.0,False,1295000.0,66700.0
2022-02-14,Palm Jumeirah,Apartment,1,917.0,False,2190000.0,96900.0
2022-02-14,Business Bay,Apartment,1,682.0,False,1194000.0,91300.0
2022-02-15,Arabian Ranches,Apartment,3,1921.0,True,2629000.0,165500.0
2022-02-15,International City,Apartment,2,1448.0,False,712000.0,62600.0
2022-02-15,Downtown Dubai,Apartment,2,1306.0,False,3081000.0,130400.0
2022-02-15,Jumeirah Village Circle,Apartment,2,1064.0,False,1147000.0,99600.0
2022-02-16,International City,Apartment,1,783.0,True,350000.0,25900.0
2022-02-16,Downtown Dubai,Apartment,2,1379.0,True,4165000.0,181400.0
2022-02-16,Dubai Marina,Apartment,1,783.0,False,1329000.0,86300.0
2022-02-17,Dubai Hills Estate,Apartment,2,1428.0,False,2263000.0,117900.0
2022-02-17,Business Bay,Apartment,0,387.0,False,711000.0,43200.0
2022-02-17,Downtown Dubai,Apartment,0,395.0,True,744000.0,34800.0
2022-02-17,International City,Apartment,1,845.0,False,456000.0,41500.0
2022-02-18,Arabian Ranches,Apartment,0,545.0,False,557000.0,34600.0
2022-02-18,Business Bay,Apartment,0,644.0,False,1292000.0,91500.0
2022-02-18,Jumeirah Village Circle,Apartment,1,881.0,True,729000.0,49100.0
2022-02-18,Arabian Ranches,Apartment,0,378.0,False,471000.0,30200.0
2022-02-18,International City,Apartment,3,1244.0,False,537000.0,50000.0
2022-02-18,Dubai South,Apartment,2,1129.0,False,800000.0,64100.0
2022-02-19,Dubai Hills Estate,Villa,5,3371.0,False,4984000.0,283700.0
2022-02-19,Dubai Hills Estate,Apartment,2,1329.0,True,1849000.0,100700.0
2022-02-19,Jumeirah Village Circle,Apartment,1,925.0,True,963000.0,66500.0
2022-02-19,International City,Apartment,3,1262.0,False,715000.0,74200.0
2022-02-19,Dubai Marina,Apartment,1,833.0,True,1595000.0,80600.0
2022-02-20,Dubai Marina,Apartment,2,1214.0,True,1881000.0,151200.0
2022-02-20,Palm Jumeirah,Apartment,1,752.0,False,2169000.0,101400.0
2022-02-20,Jumeirah Village Circle,Apartment,0,526.0,False,586000.0,51300.0
2022-02-20,International City,Apartment,1,928.0,True,381000.0,30600.0
2022-02-20,Jumeirah Lake Towers,Apartment,1,851.0,False,1197000.0,75600.0
2022-02-20,Dubai Marina,Apartment,3,1885.0,False,2979000.0,196100.0
2022-02-20,Palm Jumeirah,Apartment,1,861.0,False,2233000.0,102700.0
2022-02-21,Arabian Ranches,Townhouse,3,2561.0,False,2876000.0,134400.0
2022-02-21,Dubai South,Apartment,2,1397.0,False,1129000.0,90600.0
2022-02-21,Jumeirah Village Circle,Apartment,1,766.0,True,605000.0,39400.0
2022-02-21,Dubai South,Townhouse,5,3376.0,True,2754000.0,209600.0
2022-02-21,International City,Apartment,2,1268.0,True,575000.0,55800.0
2022-02-22,Dubai Hills Estate,Apartment,3,2305.0,True,3678000.0,203500.0
2022-02-22,Downtown Dubai,Apartment,2,1083.0,True,2160000.0,121000.0
2022-02-23,Jumeirah Village Circle,Apartment,0,331.0,True,310000.0,24200.0
2022-02-23,Business Bay,Apartment,0,386.0,False,736000.0,45500.0
2022-02-23,Jumeirah Lake Towers,Apartment,1,755.0,True,890000.0,62900.0
2022-02-23,Dubai Marina,Apartment,1,835.0,False,1395000.0,95500.0
2022-02-25,Palm Jumeirah,Apartment,3,1429.0,False,4862000.0,263300.0
2022-02-26,Dubai Marina,Apartment,0,321.0,False,531000.0,33400.0
2022-02-27,Dubai South,Apartment,2,1175.0,True,910000.0,61100.0
2022-02-27,Jumeirah Lake Towers,Apartment,3,1587.0,False,2193000.0,136300.0
2022-02-27,Jumeirah Lake Towers,Apartment,3,1578.0,True,1984000.0,137400.0
2022-02-27,Arabian Ranches,Apartment,1,1030.0,True,1293000.0,86500.0
2022-02-27,Dubai South,Apartment,0,521.0,True,333000.0,20700.0
2022-02-28,Jumeirah Village Circle,Apartment,1,854.0,False,785000.0,59500.0
2022-02-28,Business Bay,Apartment,3,1562.0,False,2543000.0,180000.0
2022-02-28,Downtown Dubai,Apartment,2,1363.0,False,4132000.0,213500.0
2022-02-28,Downtown Dubai,Apartment,1,790.0,True,1537000.0,80300.0
2022-02-28,Dubai Marina,Apartment,2,938.0,False,1641000.0,97100.0
2022-02-28,Dubai Hills Estate,Apartment,1,848.0,False,1517000.0,88300.0
2022-03-01,Palm Jumeirah,Apartment,1,761.0,True,2328000.0,100700.0
2022-03-01,Jumeirah Lake Towers,Apartment,3,1770.0,False,1929000.0,142200.0
2022-03-02,Business Bay,Apartment,0,358.0,False,650000.0,40600.0
2022-03-02,Jumeirah Village Circle,Townhouse,4,3172.0,False,3096000.0,295900.0
2022-03-02,Dubai South,Apartment,0,369.0,False,239000.0,17600.0
2022-03-02,Dubai Hills Estate,Apartment,1,901.0,False,1724000.0,98800.0
2022-03-02,Jumeirah Lake Towers,Apartment,1,966.0,False,1294000.0,93300.0
2022-03-03,Jumeirah Village Circle,Apartment,1,771.0,True,785000.0,52100.0
2022-03-03,Downtown Dubai,Apartment,0,380.0,False,897000.0,44700.0
2022-03-03,Dubai Hills Estate,Apartment,2,1302.0,True,1754000.0,109900.0
2022-03-04,Business Bay,Apartment,2,1162.0,True,1886000.0,114700.0
2022-03-04,Jumeirah Lake Towers,Apartment,2,1096.0,False,1423000.0,92700.0
2022-03-04,Arabian Ranches,Apartment,3,1661.0,False,1591000.0,100200.0
2022-03-04,Downtown Dubai,Apartment,3,1586.0,True,3846000.0,222700.0
2022-03-05,Jumeirah Village Circle,Apartment,1,1019.0,False,886000.0,65400.0
2022-03-05,International City,Townhouse,6,4175.0,False,2182000.0,194600.0
2022-03-05,Dubai Hills Estate,Villa,3,3310.0,False,6286000.0,373700.0
2022-03-05,Jumeirah Lake Towers,Apartment,1,879.0,False,1118000.0,82500.0
2022-03-05,Dubai Marina,Apartment,2,1592.0,False,2625000.0,162500.0
